id,relative_timestamp,interrogator_timestamp,rssi,epc96,doppler,phase,antenna,rospecid,channelindex,tagseencount,accessspecid,inventoryparameterspecid,lastseentimestamp,antennastate,time (seconds),doppler (),interrogation frequency (Hz),phase (radians),prxval (),prx deoscillated moving parts (),prx moving parts (),prx linear (),wavelength ()
1202,22860739,1.69687E+15,-38,e280116060000209e445ba0a,78,2984,1,1,50,1,0,1,1.69687E+15,2,22.860739,4.875,927250000,4.577398671,16.69989575,16.69989575,46772.39139,0.158489319,0.323313516
1203,22880842,1.69687E+15,-38,e280116060000209e445ba0a,-39,3000,1,1,50,1,0,1,1.69687E+15,2,22.880842,-2.4375,927250000,4.601942364,16.69989575,16.69989575,46772.39139,0.158489319,0.323313516
1204,22900087,1.69687E+15,-38,e280116060000209e445ba0a,117,520,1,1,1,1,0,1,1.69687E+15,2,22.900087,7.3125,902750000,0.79767001,16.70604931,16.23472196,42021.56237,0.158489319,0.332088018
1205,22913398,1.69687E+15,-38,e280116060000209e445ba0a,312,500,1,1,1,1,0,1,1.69687E+15,2,22.913398,19.5,902750000,0.766990394,16.70604931,16.23472196,42021.56237,0.158489319,0.332088018
1206,22940199,1.69687E+15,-38,e280116060000209e445ba0a,-195,476,1,1,1,1,0,1,1.69687E+15,2,22.940199,-12.1875,902750000,0.730174855,16.70604931,16.23472196,42021.56237,0.158489319,0.332088018
1207,22954992,1.69687E+15,-38,e280116060000209e445ba0a,-390,540,1,1,1,1,0,1,1.69687E+15,2,22.954992,-24.375,902750000,0.828349625,16.70604931,16.23472196,42021.56237,0.158489319,0.332088018
1208,22971773,1.69687E+15,-37,e280116060000209e445ba0a,39,488,1,1,1,1,0,1,1.69687E+15,2,22.971773,2.4375,902750000,0.748582624,15.70604931,15.23472196,33378.91346,0.199526231,0.332088018
1209,23002006,1.69687E+15,-38,e280116060000209e445ba0a,234,480,1,1,1,1,0,1,1.69687E+15,2,23.002006,14.625,902750000,0.736310778,16.70604931,16.23472196,42021.56237,0.158489319,0.332088018
1210,23031588,1.69687E+15,-37,e280116060000209e445ba0a,-39,496,1,1,1,1,0,1,1.69687E+15,2,23.031588,-2.4375,902750000,0.760854471,15.70604931,15.23472196,33378.91346,0.199526231,0.332088018
1211,23046917,1.69687E+15,-38,e280116060000209e445ba0a,273,480,1,1,1,1,0,1,1.69687E+15,2,23.046917,17.0625,902750000,0.736310778,16.70604931,16.23472196,42021.56237,0.158489319,0.332088018
1212,23081428,1.69687E+15,-38,e280116060000209e445ba0a,-39,488,1,1,1,1,0,1,1.69687E+15,2,23.081428,-2.4375,902750000,0.748582624,16.70604931,16.23472196,42021.56237,0.158489319,0.332088018
1213,23101370,1.69687E+15,-37,e280116060000209e445ba0a,78,832,1,1,2,1,0,1,1.69687E+15,2,23.10137,4.875,903250000,1.276272016,15.70604931,15.24434088,33452.92433,0.199526231,0.331904188
1214,23121724,1.69687E+15,-37,e280116060000209e445ba0a,273,820,1,1,2,1,0,1,1.69687E+15,2,23.121724,17.0625,903250000,1.257864246,15.70604931,15.24434088,33452.92433,0.199526231,0.331904188
1215,23161943,1.69687E+15,-37,e280116060000209e445ba0a,234,800,1,1,2,1,0,1,1.69687E+15,2,23.161943,14.625,903250000,1.22718463,15.70604931,15.24434088,33452.92433,0.199526231,0.331904188
1216,23191459,1.69687E+15,-37,e280116060000209e445ba0a,351,828,1,1,2,1,0,1,1.69687E+15,2,23.191459,21.9375,903250000,1.270136092,15.70604931,15.24434088,33452.92433,0.199526231,0.331904188
1217,23222025,1.69687E+15,-37,e280116060000209e445ba0a,859,788,1,1,2,1,0,1,1.69687E+15,2,23.222025,53.6875,903250000,1.208776861,15.70604931,15.24434088,33452.92433,0.199526231,0.331904188
1218,23251437,1.69687E+15,-37,e280116060000209e445ba0a,78,820,1,1,2,1,0,1,1.69687E+15,2,23.251437,4.875,903250000,1.257864246,15.70604931,15.24434088,33452.92433,0.199526231,0.331904188
1219,23281683,1.69687E+15,-37,e280116060000209e445ba0a,273,808,1,1,2,1,0,1,1.69687E+15,2,23.281683,17.0625,903250000,1.239456477,15.70604931,15.24434088,33452.92433,0.199526231,0.331904188
1220,23311644,1.69687E+15,-38,e280116060000209e445ba0a,39,3700,1,1,3,1,0,1,1.69687E+15,2,23.311644,2.4375,903750000,5.675728915,16.70604399,16.25395448,42208.06555,0.158489319,0.331720562
1221,23340323,1.69687E+15,-58,e280116060000209e4454c2a,-2773,1900,1,1,3,1,0,1,1.69687E+15,2,23.340323,-173.3125,903750000,2.914563497,36.70604399,36.25395448,4220806.555,0.001584893,0.331720562
1222,23353436,1.69687E+15,-55,e280116060000209e445f01a,-1835,104,1,1,3,1,0,1,1.69687E+15,2,23.353436,-114.6875,903750000,0.159534002,33.70604399,33.25395448,2115414.361,0.003162278,0.331720562
1223,23365633,1.69687E+15,-57,e280116060000209e4454c2a,-1093,1692,1,1,3,1,0,1,1.69687E+15,2,23.365633,-68.3125,903750000,2.595495493,35.70604399,35.25395448,3352705.82,0.001995262,0.331720562
1224,23390293,1.69687E+15,-55,e280116060000209e445f01a,2851,3972,1,1,3,1,0,1,1.69687E+15,2,23.390293,178.1875,903750000,6.092971689,33.70604399,33.25395448,2115414.361,0.003162278,0.331720562
1225,23402553,1.69687E+15,-38,e280116060000209e445ba0a,234,3712,1,1,3,1,0,1,1.69687E+15,2,23.402553,14.625,903750000,5.694136685,16.70604399,16.25395448,42208.06555,0.158489319,0.331720562
1226,23415109,1.69687E+15,-38,e280116060000209e445ba0a,39,3720,1,1,3,1,0,1,1.69687E+15,2,23.415109,2.4375,903750000,5.706408531,16.70604399,16.25395448,42208.06555,0.158489319,0.331720562
1227,23440519,1.69687E+15,-56,e280116060000209e445f01a,1445,3968,1,1,3,1,0,1,1.69687E+15,2,23.440519,90.3125,903750000,6.086835766,34.70604399,34.25395448,2663148.896,0.002511886,0.331720562
1228,23452875,1.69687E+15,-53,e280116060000209e4454a0a,-820,2028,1,1,3,1,0,1,1.69687E+15,2,23.452875,-51.25,903750000,3.110913038,31.70604399,31.25395448,1334736.228,0.005011872,0.331720562
1229,23480290,1.69687E+15,-38,e280116060000209e445ba0a,-156,3720,1,1,3,1,0,1,1.69687E+15,2,23.48029,-9.75,903750000,5.706408531,16.70604399,16.25395448,42208.06555,0.158489319,0.331720562
1230,23492781,1.69687E+15,-38,e280116060000209e445ba0a,78,3704,1,1,3,1,0,1,1.69687E+15,2,23.492781,4.875,903750000,5.681864838,16.70604399,16.25395448,42208.06555,0.158489319,0.331720562
1231,23530130,1.69687E+15,-37,e280116060000209e445ba0a,234,1628,1,1,4,1,0,1,1.69687E+15,2,23.53013,14.625,904250000,2.497320723,15.70603335,15.26356277,33601.31522,0.199526231,0.331537139
