relativetimestamp,antennastate,prxetc,phaserads,x,y,epc96
7762723,1,31.70433446,2.982058652,0,0,e280116060000209e4454a0a
7776390,1,35.70433446,2.656854725,1,0,e280116060000209e4454c2a
7800045,1,16.70433446,5.835262917,0,1,e280116060000209e445ba0a
7820243,1,16.70433446,5.847534763,0,1,e280116060000209e445ba0a
7846838,1,16.70419794,3.202951885,0,1,e280116060000209e445ba0a
7859738,1,16.70419794,3.202951885,0,1,e280116060000209e445ba0a
7880567,1,16.70419794,3.196815962,0,1,e280116060000209e445ba0a
7893538,1,32.70419794,4.123340358,1,1,e280116060000209e445f01a
7920319,1,16.70419794,3.190680039,0,1,e280116060000209e445ba0a
7932600,1,16.70419794,3.178408192,0,1,e280116060000209e445ba0a
7945257,1,16.70419794,3.172272269,0,1,e280116060000209e445ba0a
7970150,1,32.70419794,5.694136685,1,0,e280116060000209e4454c2a
7990719,1,32.70419794,4.295146206,1,1,e280116060000209e445f01a
8011802,1,34.70419794,4.129476281,1,1,e280116060000209e445f01a
8023843,1,30.70419794,4.301282129,1,1,e280116060000209e445f01a
8036255,1,32.70419794,5.663457069,1,0,e280116060000209e4454c2a
8061560,1,16.70405626,5.289165757,0,1,e280116060000209e445ba0a
8080191,1,33.70405626,6.013204689,1,1,e280116060000209e445f01a
8093461,1,32.70405626,5.810719225,1,1,e280116060000209e445f01a
8105895,1,32.70405626,5.890486225,1,1,e280116060000209e445f01a
8119189,1,31.70405626,2.644582878,0,0,e280116060000209e4454a0a
8131934,1,30.70405626,2.58935957,0,0,e280116060000209e4454a0a
8150983,1,16.70405626,5.283029833,0,1,e280116060000209e445ba0a
8170467,1,16.70405626,5.289165757,0,1,e280116060000209e445ba0a
8190586,1,16.70405626,5.283029833,0,1,e280116060000209e445ba0a
8210337,1,16.70405626,5.283029833,0,1,e280116060000209e445ba0a
8230939,1,33.70405626,2.006446871,1,0,e280116060000209e4454c2a
8243276,1,33.70405626,5.908893995,1,1,e280116060000209e445f01a
8263320,1,16.7039094,0.558369007,0,1,e280116060000209e445ba0a
8297169,1,15.7039094,0.490873852,0,1,e280116060000209e445ba0a
8322685,1,15.7039094,0.472466083,0,1,e280116060000209e445ba0a
8357125,1,15.7039094,0.478602006,0,1,e280116060000209e445ba0a
8373563,1,15.7039094,0.484737929,0,1,e280116060000209e445ba0a
8402470,1,16.7039094,0.484737929,0,1,e280116060000209e445ba0a
8433544,1,15.7039094,0.515417545,0,1,e280116060000209e445ba0a
8468105,1,15.70375739,1.153553552,0,1,e280116060000209e445ba0a
8482454,1,15.70375739,1.153553552,0,1,e280116060000209e445ba0a
8513176,1,15.70375739,1.141281706,0,1,e280116060000209e445ba0a
8527835,1,15.70375739,1.135145783,0,1,e280116060000209e445ba0a
8561849,1,15.70375739,1.116738014,0,1,e280116060000209e445ba0a
8591598,1,15.70375739,1.135145783,0,1,e280116060000209e445ba0a
8621521,1,15.70375739,1.104466167,0,1,e280116060000209e445ba0a
8638354,1,15.70375739,1.165825399,0,1,e280116060000209e445ba0a
8653055,1,15.70375739,1.073786552,0,1,e280116060000209e445ba0a
8680202,1,32.70360021,3.411573272,0,0,e280116060000209e4454a0a
8692464,1,32.70360021,3.558835428,0,0,e280116060000209e4454a0a
8720600,1,16.70360021,6.148194998,0,1,e280116060000209e445ba0a
8732633,1,35.70360021,0.018407769,1,1,e280116060000209e445f01a
8744913,1,34.70360021,6.246369768,1,1,e280116060000209e445f01a
8757335,1,36.70360021,2.871612035,1,0,e280116060000209e4454c2a
8780297,1,35.70360021,2.577087724,1,0,e280116060000209e4454c2a
8792812,1,32.70360021,3.902447124,0,0,e280116060000209e4454a0a
8805216,1,32.70360021,3.307262579,0,0,e280116060000209e4454a0a
8817512,1,36.70360021,2.5709518,1,0,e280116060000209e4454c2a
8830151,1,16.70360021,6.099107613,0,1,e280116060000209e445ba0a
8850371,1,16.70360021,6.17273869,0,1,e280116060000209e445ba0a
8863026,1,32.70360021,3.423845119,0,0,e280116060000209e4454a0a
8890588,1,16.70343789,4.479223901,0,1,e280116060000209e445ba0a
8904535,1,32.70343789,0.674951547,1,0,e280116060000209e4454c2a
8918584,1,32.70343789,0.441786467,1,0,e280116060000209e4454c2a
8932521,1,16.70343789,4.491495747,0,1,e280116060000209e445ba0a
8944857,1,16.70343789,4.473087977,0,1,e280116060000209e445ba0a
8970070,1,30.70343789,1.288543862,0,0,e280116060000209e4454a0a
8990096,1,16.70343789,4.485359824,0,1,e280116060000209e445ba0a
9003017,1,32.70343789,5.313709449,1,1,e280116060000209e445f01a
9015444,1,16.70343789,4.473087977,0,1,e280116060000209e445ba0a
9040568,1,16.70343789,4.479223901,0,1,e280116060000209e445ba0a
9060585,1,31.70343789,5.221670602,1,1,e280116060000209e445f01a
9080617,1,31.70343789,0.730174855,1,0,e280116060000209e4454c2a
9093113,1,34.70327042,0.558369007,1,0,e280116060000209e4454c2a
9105226,1,30.70327042,1.098330244,0,0,e280116060000209e4454a0a
9117149,1,32.70327042,5.362796834,1,1,e280116060000209e445f01a
9140058,1,16.70327042,4.350369514,0,1,e280116060000209e445ba0a
9160205,1,32.70327042,5.215534679,1,1,e280116060000209e445f01a
9173207,1,32.70327042,5.043728831,1,1,e280116060000209e445f01a
9185846,1,31.70327042,5.190990986,1,1,e280116060000209e445f01a
9210157,1,16.70327042,4.338097668,0,1,e280116060000209e445ba0a
9223262,1,30.70327042,1.104466167,0,0,e280116060000209e4454a0a
9250204,1,31.70327042,1.12900986,0,0,e280116060000209e4454a0a
9270229,1,16.70327042,4.344233591,0,1,e280116060000209e445ba0a
9296104,1,31.70309782,1.724194406,0,0,e280116060000209e4454a0a
9320065,1,17.70309782,4.71238898,0,1,e280116060000209e445ba0a
9340199,1,32.70309782,5.497787144,1,1,e280116060000209e445f01a
9352988,1,16.70309782,4.71238898,0,1,e280116060000209e445ba0a
9364904,1,30.70309782,1.681242944,0,0,e280116060000209e4454a0a
9377571,2,30.70309782,1.69351479,0,0,e280116060000209e4454a0a
9400191,2,32.70309782,5.485515297,1,1,e280116060000209e445f01a
9412959,2,17.70309782,4.724660827,0,1,e280116060000209e445ba0a
9425116,2,32.70309782,5.27689391,1,1,e280116060000209e445f01a
9450122,2,33.70309782,5.602097837,1,1,e280116060000209e445f01a
9462515,2,17.70309782,4.736932673,0,1,e280116060000209e445ba0a
9474916,2,17.70309782,4.718524904,0,1,e280116060000209e445ba0a
9500468,2,16.70292008,3.423845119,0,1,e280116060000209e445ba0a
9513002,2,16.70292008,3.417709195,0,1,e280116060000209e445ba0a
9525027,2,16.70292008,3.436116965,0,1,e280116060000209e445ba0a
9537604,2,31.70292008,4.473087977,1,1,e280116060000209e445f01a
9560166,2,16.70292008,3.460660657,0,1,e280116060000209e445ba0a
9572541,2,16.70292008,3.417709195,0,1,e280116060000209e445ba0a
9600331,2,16.70292008,3.448388811,0,1,e280116060000209e445ba0a
9620162,2,15.70292008,3.436116965,0,1,e280116060000209e445ba0a
9640384,2,33.70292008,6.013204689,0,0,e280116060000209e4454a0a
9652875,2,16.70292008,3.454524734,0,1,e280116060000209e445ba0a
9665556,2,16.70292008,3.429981042,0,1,e280116060000209e445ba0a
9677460,2,16.70292008,3.417709195,0,1,e280116060000209e445ba0a
9690223,2,30.70292008,4.387185053,1,1,e280116060000209e445f01a
9709367,2,32.70273721,5.368932758,1,0,e280116060000209e4454c2a
9740446,2,31.70273721,5.025321061,1,0,e280116060000209e4454c2a
9760579,2,15.70273721,2.80411688,0,1,e280116060000209e445ba0a
9773000,2,15.70273721,2.791845034,0,1,e280116060000209e445ba0a
9785630,2,30.70273721,4.865787059,1,0,e280116060000209e4454c2a
9798035,2,32.70273721,5.215534679,1,0,e280116060000209e4454c2a
9820251,2,15.70273721,2.82252465,0,1,e280116060000209e445ba0a
9832853,2,15.70273721,2.82252465,0,1,e280116060000209e445ba0a
9860372,2,15.70273721,2.828660573,0,1,e280116060000209e445ba0a
9872876,2,15.70273721,2.797980957,0,1,e280116060000209e445ba0a
9884811,2,15.70273721,2.840932419,0,1,e280116060000209e445ba0a
9910151,2,16.70254921,0.177941771,0,1,e280116060000209e445ba0a
9930457,2,16.70254921,0.196349541,0,1,e280116060000209e445ba0a
9943108,2,34.70254921,0,1,1,e280116060000209e445f01a
9970235,2,16.70254921,0.177941771,0,1,e280116060000209e445ba0a
9990528,2,33.70254921,3.515883966,0,0,e280116060000209e4454a0a
10010649,2,16.70254921,0.196349541,0,1,e280116060000209e445ba0a
10030072,2,16.70254921,0.134990309,0,1,e280116060000209e445ba0a
10050208,2,16.70254921,0.153398079,0,1,e280116060000209e445ba0a
10070221,2,35.70254921,0.134990309,1,1,e280116060000209e445f01a
10090365,2,16.70254921,0.184077695,0,1,e280116060000209e445ba0a
10109699,2,34.7023561,1.69351479,1,0,e280116060000209e4454c2a
10121376,2,33.7023561,5.890486225,1,1,e280116060000209e445f01a
10133894,2,16.7023561,5.17871914,0,1,e280116060000209e445ba0a
10146311,2,16.7023561,5.172583217,0,1,e280116060000209e445ba0a
10170261,2,16.7023561,5.166447294,0,1,e280116060000209e445ba0a
10182529,2,16.7023561,5.17871914,0,1,e280116060000209e445ba0a
10195071,2,16.7023561,5.172583217,0,1,e280116060000209e445ba0a
10220328,2,16.7023561,5.17871914,0,1,e280116060000209e445ba0a
10241014,2,31.7023561,2.607767339,0,0,e280116060000209e4454a0a
10253687,2,33.7023561,6.037748381,1,1,e280116060000209e445f01a
10280049,2,16.7023561,5.166447294,0,1,e280116060000209e445ba0a
10300316,2,16.7023561,5.166447294,0,1,e280116060000209e445ba0a
10314322,2,15.70215788,2.429825568,0,1,e280116060000209e445ba0a
10340403,2,15.70215788,2.448233337,0,1,e280116060000209e445ba0a
10360037,2,16.70215788,2.399145952,0,1,e280116060000209e445ba0a
10380180,2,15.70215788,2.386874106,0,1,e280116060000209e445ba0a
10404651,2,15.70215788,2.454369261,0,1,e280116060000209e445ba0a
10430366,2,32.70215788,4.319689899,1,0,e280116060000209e4454c2a
10450676,2,31.70215788,4.479223901,1,0,e280116060000209e4454c2a
10464508,2,15.70215788,2.460505184,0,1,e280116060000209e445ba0a
10500119,2,15.70215788,2.435961491,0,1,e280116060000209e445ba0a
10519086,2,16.70195456,5.043728831,0,1,e280116060000209e445ba0a
10530939,2,32.70195456,5.608233761,1,1,e280116060000209e445f01a
10543462,2,16.70195456,5.074408446,0,1,e280116060000209e445ba0a
10570315,2,16.70195456,5.074408446,0,1,e280116060000209e445ba0a
10590205,2,30.70195456,2.393010029,0,0,e280116060000209e4454a0a
10610529,2,30.70195456,2.23961195,0,0,e280116060000209e4454a0a
10630150,2,32.70195456,5.7248163,1,1,e280116060000209e445f01a
10643381,2,31.70195456,5.681864838,1,1,e280116060000209e445f01a
10655561,2,16.70195456,5.049864754,0,1,e280116060000209e445ba0a
10668401,2,16.70195456,5.086680293,0,1,e280116060000209e445ba0a
10690109,2,34.70195456,1.429670094,1,0,e280116060000209e4454c2a
10710524,2,16.70195456,5.0621366,0,1,e280116060000209e445ba0a
10731717,2,32.70174613,4.307418052,1,1,e280116060000209e445f01a
10750197,2,32.70174613,5.000777369,1,0,e280116060000209e4454c2a
10770244,2,15.70174613,2.93910719,0,1,e280116060000209e445ba0a
10783537,2,16.70174613,2.926835343,0,1,e280116060000209e445ba0a
10810293,2,15.70174613,2.932971266,0,1,e280116060000209e445ba0a
10830592,2,15.70174613,2.969786805,0,1,e280116060000209e445ba0a
10842593,2,32.70174613,5.467107528,1,0,e280116060000209e4454c2a
10870014,2,16.70174613,2.975922728,0,1,e280116060000209e445ba0a
10884060,2,16.70174613,2.92069942,0,1,e280116060000209e445ba0a
10910471,2,16.70174613,2.93910719,0,1,e280116060000209e445ba0a
10922727,2,16.70174613,2.951379036,0,1,e280116060000209e445ba0a
10960126,2,16.70153261,3.288854809,0,1,e280116060000209e445ba0a
10980257,2,33.70153261,6.252505691,0,0,e280116060000209e4454a0a
11000065,2,15.70153261,3.337942194,0,1,e280116060000209e445ba0a
11012573,2,16.70153261,3.331806271,0,1,e280116060000209e445ba0a
11040245,2,16.70153261,3.245903347,0,1,e280116060000209e445ba0a
11060131,2,16.70153261,3.282718886,0,1,e280116060000209e445ba0a
11072866,2,32.70153261,4.411728746,1,1,e280116060000209e445f01a
11085171,2,16.70153261,3.282718886,0,1,e280116060000209e445ba0a
11097703,2,16.70153261,3.313398502,0,1,e280116060000209e445ba0a
11121276,2,33.70153261,6.123651305,0,0,e280116060000209e4454a0a
11133239,2,33.70153261,6.240233845,0,0,e280116060000209e4454a0a
11166226,2,16.701314,5.982525073,0,1,e280116060000209e445ba0a
11179183,2,16.701314,5.95798138,0,1,e280116060000209e445ba0a
11200319,2,16.701314,5.97638915,0,1,e280116060000209e445ba0a
11220106,2,15.701314,5.982525073,0,1,e280116060000209e445ba0a
11240253,2,15.701314,5.964117303,0,1,e280116060000209e445ba0a
11260159,2,16.701314,5.982525073,0,1,e280116060000209e445ba0a
11273576,2,34.701314,0.33133985,1,1,e280116060000209e445f01a
11285718,2,16.701314,6.007068765,0,1,e280116060000209e445ba0a
11310242,2,16.701314,5.951845457,0,1,e280116060000209e445ba0a
11322736,2,31.701314,3.607922813,0,0,e280116060000209e4454a0a
11335435,2,16.701314,5.97638915,0,1,e280116060000209e445ba0a
11347604,2,34.701314,0.23316508,1,1,e280116060000209e445f01a
11371732,2,31.7010903,4.804427828,1,0,e280116060000209e4454c2a
11385723,2,32.7010903,4.835107443,1,0,e280116060000209e4454c2a
11399752,2,15.7010903,2.681398417,0,1,e280116060000209e445ba0a
11413124,2,15.7010903,2.681398417,0,1,e280116060000209e445ba0a
11440304,2,31.7010903,4.681709365,1,0,e280116060000209e4454c2a
11460484,2,15.7010903,2.669126571,0,1,e280116060000209e445ba0a
11472830,2,32.7010903,4.681709365,1,0,e280116060000209e4454c2a
11500549,2,15.7010903,2.681398417,0,1,e280116060000209e445ba0a
11520552,2,15.7010903,2.681398417,0,1,e280116060000209e445ba0a
11540465,2,15.7010903,2.68753434,0,1,e280116060000209e445ba0a
11570449,2,15.70086152,1.957359485,0,1,e280116060000209e445ba0a
11590236,2,15.70086152,2.02485464,0,1,e280116060000209e445ba0a
11614263,2,15.70086152,1.957359485,0,1,e280116060000209e445ba0a
11629334,2,15.70086152,1.963495408,0,1,e280116060000209e445ba0a
11651853,2,15.70086152,2.030990563,0,1,e280116060000209e445ba0a
11682556,2,32.70086152,3.865631585,1,0,e280116060000209e4454c2a
11720356,2,15.70086152,2.055534256,0,1,e280116060000209e445ba0a
11740333,2,15.70086152,2.030990563,0,1,e280116060000209e445ba0a
11752840,2,15.70086152,1.988039101,0,1,e280116060000209e445ba0a
11780300,2,16.70062768,3.018874191,0,1,e280116060000209e445ba0a
11793472,2,34.70062768,5.872078456,0,0,e280116060000209e4454a0a
11820088,2,16.70062768,3.006602344,0,1,e280116060000209e445ba0a
11832604,2,32.70062768,5.356660911,1,0,e280116060000209e4454c2a
11860035,2,16.70062768,3.092505268,0,1,e280116060000209e445ba0a
11880149,2,32.70062768,5.675728915,1,0,e280116060000209e4454c2a
11893272,2,16.70062768,3.061825653,0,1,e280116060000209e445ba0a
11905230,2,32.70062768,5.473243451,1,0,e280116060000209e4454c2a
11930253,2,16.70062768,3.080233422,0,1,e280116060000209e445ba0a
11942524,2,16.70062768,3.092505268,0,1,e280116060000209e445ba0a
11970286,2,16.70062768,3.117048961,0,1,e280116060000209e445ba0a
11992271,2,15.70038876,1.816233253,0,1,e280116060000209e445ba0a
12022723,2,15.70038876,1.9082721,0,1,e280116060000209e445ba0a
12051532,2,15.70038876,1.840776945,0,1,e280116060000209e445ba0a
12088727,2,15.70038876,1.816233253,0,1,e280116060000209e445ba0a
12114383,2,33.70038876,3.331806271,1,1,e280116060000209e445f01a
12130784,2,15.70038876,1.859184715,0,1,e280116060000209e445ba0a
12147758,2,15.70038876,1.81009733,0,1,e280116060000209e445ba0a
12171904,2,14.70038876,1.877592484,0,1,e280116060000209e445ba0a
12210199,2,32.70014479,0.110446617,1,0,e280116060000209e4454c2a
12230449,2,16.70014479,4.111068512,0,1,e280116060000209e445ba0a
12243614,2,32.70014479,4.859651136,1,1,e280116060000209e445f01a
12256958,2,16.70014479,4.111068512,0,1,e280116060000209e445ba0a
12270580,2,33.70014479,0.061359232,1,0,e280116060000209e4454c2a
12284286,2,16.70014479,4.104932588,0,1,e280116060000209e445ba0a
12298106,2,31.70014479,0.791534087,0,0,e280116060000209e4454a0a
12311311,2,15.70014479,4.092660742,0,1,e280116060000209e445ba0a
12330338,2,34.70014479,6.234097922,1,0,e280116060000209e4454c2a
12343745,2,16.70014479,4.098796665,0,1,e280116060000209e445ba0a
12357047,2,16.70014479,4.111068512,0,1,e280116060000209e445ba0a
12370196,2,31.70014479,0.730174855,0,0,e280116060000209e4454a0a
12383704,2,32.70014479,4.908738521,1,1,e280116060000209e445f01a
12396320,2,32.70014479,5.013049215,1,1,e280116060000209e445f01a
12420355,2,17.69989575,4.626486056,0,1,e280116060000209e445ba0a
12440210,2,16.69989575,4.608078287,0,1,e280116060000209e445ba0a
12460347,2,16.69989575,4.61421421,0,1,e280116060000209e445ba0a
12472734,2,17.69989575,4.61421421,0,1,e280116060000209e445ba0a
12485598,2,32.69989575,5.645049299,1,1,e280116060000209e445f01a
12510459,2,16.69989575,4.61421421,0,1,e280116060000209e445ba0a
12530212,2,17.69989575,4.595806441,0,1,e280116060000209e445ba0a
12542587,2,16.69989575,4.608078287,0,1,e280116060000209e445ba0a
12555128,2,16.69989575,4.589670517,0,1,e280116060000209e445ba0a
12567555,2,16.69989575,4.601942364,0,1,e280116060000209e445ba0a
12580336,2,16.69989575,4.601942364,0,1,e280116060000209e445ba0a
12592660,2,31.69989575,1.515573018,0,0,e280116060000209e4454a0a
12604891,2,16.69989575,4.61421421,0,1,e280116060000209e445ba0a
12623296,2,16.70604931,0.760854471,0,1,e280116060000209e445ba0a
12635822,2,16.70604931,0.785398163,0,1,e280116060000209e445ba0a
12660255,2,16.70604931,0.77926224,0,1,e280116060000209e445ba0a
12680158,2,16.70604931,0.760854471,0,1,e280116060000209e445ba0a
12692768,2,16.70604931,0.754718548,0,1,e280116060000209e445ba0a
12720121,2,16.70604931,0.785398163,0,1,e280116060000209e445ba0a
12740356,2,16.70604931,0.730174855,0,1,e280116060000209e445ba0a
12760169,2,16.70604931,0.717903009,0,1,e280116060000209e445ba0a
12780591,2,16.70604931,0.736310778,0,1,e280116060000209e445ba0a
12800220,2,16.70604931,0.724038932,0,1,e280116060000209e445ba0a
12812719,2,16.70604931,0.742446701,0,1,e280116060000209e445ba0a
12831479,2,15.70604931,1.276272016,0,1,e280116060000209e445ba0a
12850049,2,15.70604931,1.288543862,0,1,e280116060000209e445ba0a
12862673,2,15.70604931,1.251728323,0,1,e280116060000209e445ba0a
12891000,2,15.70604931,1.221048707,0,1,e280116060000209e445ba0a
12910249,2,15.70604931,1.270136092,0,1,e280116060000209e445ba0a
12923037,2,15.70604931,1.251728323,0,1,e280116060000209e445ba0a
12950299,2,15.70604931,1.257864246,0,1,e280116060000209e445ba0a
12962754,2,15.70604931,1.257864246,0,1,e280116060000209e445ba0a
12990400,2,15.70604931,1.251728323,0,1,e280116060000209e445ba0a
13004263,2,15.70604931,1.282407939,0,1,e280116060000209e445ba0a
13022108,2,15.70604931,1.251728323,0,1,e280116060000209e445ba0a
13038887,2,16.70604399,5.700272608,0,1,e280116060000209e445ba0a
13051519,2,33.70604399,6.154330921,1,1,e280116060000209e445f01a
13064205,2,34.70604399,2.521864415,1,0,e280116060000209e4454c2a
13090359,2,35.70604399,2.669126571,1,0,e280116060000209e4454c2a
13110104,2,16.70604399,5.669592992,0,1,e280116060000209e445ba0a
13122864,2,16.70604399,5.669592992,0,1,e280116060000209e445ba0a
13135170,2,31.70604399,3.331806271,0,0,e280116060000209e4454a0a
13160509,2,16.70604399,5.706408531,0,1,e280116060000209e445ba0a
13172626,2,31.70604399,3.245903347,0,0,e280116060000209e4454a0a
13185166,2,33.70604399,6.246369768,1,1,e280116060000209e445f01a
13210061,2,33.70604399,0.128854386,1,1,e280116060000209e445f01a
13222688,2,16.70604399,5.669592992,0,1,e280116060000209e445ba0a
13242339,2,15.70603335,2.577087724,0,1,e280116060000209e445ba0a
13270570,2,32.70603335,4.528311286,1,0,e280116060000209e4454c2a
13282493,2,30.70603335,4.448544285,1,0,e280116060000209e4454c2a
13295059,2,15.70603335,2.521864415,0,1,e280116060000209e445ba0a
13307359,2,15.70603335,2.460505184,0,1,e280116060000209e445ba0a
13320583,2,30.70603335,4.424000592,1,0,e280116060000209e4454c2a
13333382,2,30.70603335,3.736777199,1,1,e280116060000209e445f01a
13360254,2,15.70603335,2.521864415,0,1,e280116060000209e445ba0a
13380315,2,15.70603335,2.577087724,0,1,e280116060000209e445ba0a
13400683,2,15.70603335,2.552544031,0,1,e280116060000209e445ba0a
13414523,2,32.70603335,4.540583132,1,0,e280116060000209e4454c2a
13432857,2,16.7060174,4.96396183,0,1,e280116060000209e445ba0a
13444727,2,16.7060174,4.957825906,0,1,e280116060000209e445ba0a
